"CO_MUNICIPIO_IBGE","NO_MUNICIPIO","SG_UF","CO_REGIAO_SAUDE","NO_REGIAO_SAUDE","ST_MUNICIPIO","ST_AMAZONIA","ST_FRONTEIRA","ST_COMUNIDADE_SOLIDARIA","ST_SECA","ST_SEMI_ARIDO","ST_CALAMIDADE","ST_INDIGENA","ST_CAPITAL","NU_AREA","NU_LATITUDE","NU_LONGITUDE","NU_ALTITUDE","ST_REGISTRO_ATIVO","NU_IDH","ST_QUILOMBOLA","NU_ANO_EXTINCAO","NU_ANO_INSTALACAO","ST_RIDE","TP_TIPOLOGIA_PNDR","NU_ANO_REFERENCIA","QT_POPULACAO"
"520690","DAVINOPOLIS","GO",351,"Estrada de Ferro","ATIVO","N","N","S","N","N","N","N","N",520,04,"-18,15300","-47,56200",771,"S",0,716,"N","","1963","N","ALTA RENDA",2020,2094
"510345","DENISE","MT",77,"Médio Norte Matogrossense","ATIVO","S","N","N","N","N","N","N","N",1300,924,"-14,74000","-57,05400",211,"S",0,683,"N","","1982","N","ESTAGNADA",2020,9544
"430632","DERRUBADAS","RS",471,"Região 15 - Caminho das Águas","ATIVO","N","S","S","N","N","N","N","N",361,284,"-27,26500","-53,86100",485,"S",0,707,"N","","1993","N","ESTAGNADA",2020,2761
"250540","DESTERRO","PB",254,"6ª Região","ATIVO","N","N","S","N","S","N","N","N",179,388,"-7,29100","-37,09400",591,"S",0,58,"N","","1959","N","DINÂMICA",2020,8315
"430635","DEZESSEIS DE NOVEMBRO","RS",467,"Região 11 - Sete Povos das Missões","ATIVO","N","S","S","N","N","N","N","N",216,848,"-28,21300","-55,06800",178,"S",0,654,"N","","1989","N","ESTAGNADA",2020,2378
"410712","DIAMANTE DO SUL","PR",258,"10ª RS Cascavel","ATIVO","N","S","N","N","N","N","N","N",359,945,"-25,04300","-52,68000",620,"S",0,608,"N","","1993","N","ALTA RENDA",2020,3424
"354580","SANTA BARBARA D'OESTE","SP",515,"Região Metropolitana de Campinas","ATIVO","N","N","N","N","N","N","N","N",271,492,"-22,75400","-47,41400",565,"S",0,781,"N","","1869","N","ALTA RENDA",2020,194390
"315730","SANTA BARBARA DO TUGURIO","MG",610,"Barbacena","ATIVO","N","N","S","N","N","N","N","N",159,907,"-21,24600","-43,55900",605,"S",0,637,"N","","1962","N","ESTAGNADA",2020,4407
"292760","SANTA BRIGIDA","BA",345,"Paulo Afonso","ATIVO","N","N","S","N","S","N","N","N",848,873,"-9,73600","-38,12600",317,"S",0,546,"N","","1962","N","DINÂMICA",2020,14063
"412320","SANTA CECILIA DO PAVAO","PR",31,"18ª RS Cornélio Procópio","ATIVO","N","N","S","N","N","N","N","N",110,2,"-23,51700","-50,78400",660,"S",0,723,"N","","1960","N","ESTAGNADA",2020,3293
"150640","SANTA CRUZ DO ARARI","PA",508,"Marajó I","ATIVO","S","N","S","N","N","N","N","N",1074,854,"-0,66400","-49,16300",6,"S",0,557,"N","","1961","N","DINÂMICA",2020,10314
"210980","SANTA HELENA","MA",239,"Pinheiro","ATIVO","S","N","N","N","N","N","N","N",2308,403,"-2,23100","-45,30000",29,"S",0,571,"N","","1935","N","BAIXA RENDA",2020,42483
"292790","SANTA INES","BA",290,"Jequié","ATIVO","N","N","S","N","S","N","N","N",356,193,"-13,29200","-39,81900",398,"S",0,574,"N","","1924","N","ESTAGNADA",2020,10606
"412360","SANTA INES","PR",315,"15ª RS Maringá","ATIVO","N","N","S","N","N","N","N","N",138,48,"-22,63800","-51,90300",360,"S",0,717,"N","","1961","N","ESTAGNADA",2020,1594
"354680","SANTA ISABEL","SP",39,"Alto do Tietê","ATIVO","N","N","N","N","N","N","N","N",361,494,"-23,31600","-46,22100",655,"S",0,738,"N","","1832","N","ALTA RENDA",2020,57966
"150650","SANTA IZABEL DO PARA","PA",451,"Metropolitana II","ATIVO","S","N","N","N","N","N","N","N",717,615,"-1,29900","-48,16100",24,"S",0,659,"N","","1933","N","ESTAGNADA",2020,71837
"412380","SANTA IZABEL DO OESTE","PR",34,"8ª RS Francisco Beltrão","ATIVO","N","S","S","N","N","N","N","N",321,169,"-25,82100","-53,48400",518,"S",0,696,"N","","1963","N","ESTAGNADA",2020,14794
"320450","SANTA LEOPOLDINA","ES",173,"Metropolitana","ATIVO","N","N","S","N","N","N","N","N",716,441,"-20,10100","-40,53000",16,"S",0,626,"N","","1884","N","ESTAGNADA",2020,12197
